AUTO_ID,AGENT_ID,TYPE_ACTION,CREATE_DATE
234194,bpomb47,START_BREAK,1749195248000
234195,bpomb47,START_WORKING,1749195250000
234196,bpomb47,START_BREAK,1749206247000
234197,bpomb47,START_WORKING,1749207468000
234199,bpomb47,START_BREAK,1749211749000
234198,bpomb47,START_WORKING,1749212292000
234200,bpomb47,START_BREAK,1749212298000
234201,bpomb47,START_WORKING,1749212308000
234202,bpomb47,START_BREAK,1749212395000
234191,bpomb47,END_SHIFT,1749213828000
234203,bpomb47,START_WORKING,1749213830000
234192,bpomb47,START_SHIFT,1749215793000
234205,bpomb47,START_BREAK,1749222594000
234204,bpomb47,START_WORKING,1749222818000
234206,bpomb47,START_BREAK,1749222836000
234207,bpomb47,START_WORKING,1749222946000
234208,bpomb47,START_BREAK,1749223048000
234193,bpomb47,END_SHIFT,1749224351000
234209,bpomb47,START_WORKING,1749224353000
235018,bpomb47,START_SHIFT,1749279659000
235022,bpomb47,START_BREAK,1749280991000
235024,bpomb47,START_WORKING,1749281267000
235027,bpomb47,START_BREAK,1749282595000
235025,bpomb47,START_WORKING,1749282738000
235026,bpomb47,START_BREAK,1749287378000
235028,bpomb47,START_WORKING,1749287740000
235029,bpomb47,START_BREAK,1749291550000
235020,bpomb47,END_SHIFT,1749292130000
235030,bpomb47,START_WORKING,1749292132000
235021,bpomb47,START_SHIFT,1749294816000
235031,bpomb47,START_BREAK,1749297617000
235032,bpomb47,START_WORKING,1749298020000
235033,bpomb47,START_BREAK,1749298980000
235034,bpomb47,START_WORKING,1749299296000
235035,bpomb47,START_BREAK,1749301559000
235036,bpomb47,START_WORKING,1749301884000
235037,bpomb47,START_BREAK,1749307301000
235038,bpomb47,START_WORKING,1749307755000
235039,bpomb47,START_BREAK,1749307758000
235023,bpomb47,END_SHIFT,1749308386000
235040,bpomb47,START_WORKING,1749308387000
236045,bpomb47,START_SHIFT,1749367885000
236051,bpomb47,START_BREAK,1749368054000
236052,bpomb47,START_WORKING,1749368057000
236053,bpomb47,START_BREAK,1749370820000
236054,bpomb47,START_WORKING,1749371849000
236046,bpomb47,END_SHIFT,1749372065000
236047,bpomb47,START_SHIFT,1749372068000
236055,bpomb47,START_BREAK,1749375203000
236056,bpomb47,START_WORKING,1749375520000
236058,bpomb47,START_BREAK,1749378021000
236048,bpomb47,END_SHIFT,1749378595000
236057,bpomb47,START_WORKING,1749378596000
236049,bpomb47,START_SHIFT,1749380445000
236059,bpomb47,START_BREAK,1749384547000
236060,bpomb47,START_WORKING,1749385310000
236061,bpomb47,START_BREAK,1749387899000
236062,bpomb47,START_WORKING,1749388458000
236063,bpomb47,START_BREAK,1749392545000
236064,bpomb47,START_WORKING,1749392689000
236065,bpomb47,START_BREAK,1749393514000
236066,bpomb47,START_WORKING,1749393517000
236067,bpomb47,START_BREAK,1749395435000
236050,bpomb47,END_SHIFT,1749396724000
236068,bpomb47,START_WORKING,1749396725000
237229,bpomb47,START_SHIFT,1749454903000
237233,bpomb47,START_BREAK,1749456037000
237234,bpomb47,START_WORKING,1749456169000
237235,bpomb47,START_BREAK,1749456715000
237236,bpomb47,START_WORKING,1749456964000
237237,bpomb47,START_BREAK,1749458355000
237238,bpomb47,START_WORKING,1749458443000
237239,bpomb47,START_BREAK,1749459170000
237240,bpomb47,START_WORKING,1749460036000
237241,bpomb47,START_BREAK,1749460046000
237242,bpomb47,START_WORKING,1749460672000
237243,bpomb47,START_BREAK,1749465064000
237244,bpomb47,START_WORKING,1749465695000
237245,bpomb47,START_BREAK,1749467922000
237246,bpomb47,START_WORKING,1749469107000
237247,bpomb47,START_BREAK,1749469109000
237248,bpomb47,START_WORKING,1749469138000
237250,bpomb47,START_BREAK,1749469148000
237249,bpomb47,START_WORKING,1749469298000
237251,bpomb47,START_BREAK,1749469420000
237230,bpomb47,END_SHIFT,1749470293000
237252,bpomb47,START_WORKING,1749470296000
237231,bpomb47,START_SHIFT,1749472226000
237253,bpomb47,START_BREAK,1749476477000
237255,bpomb47,START_WORKING,1749478327000
237254,bpomb47,START_BREAK,1749479768000
237256,bpomb47,START_WORKING,1749479934000
237257,bpomb47,START_BREAK,1749481942000
237232,bpomb47,END_SHIFT,1749483132000
237258,bpomb47,START_WORKING,1749483133000
238421,bpomb47,START_SHIFT,1749520846000
238427,bpomb47,START_BREAK,1749520846000
238428,bpomb47,START_WORKING,1749520887000
238429,bpomb47,START_BREAK,1749521757000
238430,bpomb47,START_WORKING,1749522524000
238432,bpomb47,START_BREAK,1749523591000
238431,bpomb47,START_WORKING,1749523939000
238433,bpomb47,START_BREAK,1749525061000
238434,bpomb47,START_WORKING,1749525449000
238435,bpomb47,START_BREAK,1749525460000
238436,bpomb47,START_WORKING,1749526141000
238437,bpomb47,START_BREAK,1749526721000
238438,bpomb47,START_WORKING,1749527137000
238439,bpomb47,START_BREAK,1749527579000
238440,bpomb47,START_WORKING,1749528090000
238442,bpomb47,START_BREAK,1749531016000
238441,bpomb47,START_WORKING,1749531123000
238443,bpomb47,START_BREAK,1749531161000
238422,bpomb47,END_SHIFT,1749532398000
238423,bpomb47,START_SHIFT,1749532401000
238444,bpomb47,START_WORKING,1749532401000
238445,bpomb47,START_BREAK,1749532475000
238446,bpomb47,START_WORKING,1749532477000
238447,bpomb47,START_BREAK,1749533491000
238448,bpomb47,START_WORKING,1749533802000
238449,bpomb47,START_BREAK,1749535920000
238424,bpomb47,END_SHIFT,1749537693000
238451,bpomb47,START_WORKING,1749537695000
238425,bpomb47,START_SHIFT,1749539708000
238450,bpomb47,START_BREAK,1749541169000
238452,bpomb47,START_WORKING,1749541347000
238453,bpomb47,START_BREAK,1749544159000
238454,bpomb47,START_WORKING,1749544193000
238455,bpomb47,START_BREAK,1749545006000
238456,bpomb47,START_WORKING,1749545146000
238457,bpomb47,START_BREAK,1749546826000
238458,bpomb47,START_WORKING,1749547417000
238459,bpomb47,START_BREAK,1749547959000
238460,bpomb47,START_WORKING,1749548077000
238461,bpomb47,START_BREAK,1749548729000
238426,bpomb47,END_SHIFT,1749549916000
238462,bpomb47,START_WORKING,1749549917000
240518,bpomb47,START_SHIFT,1749713570000
240521,bpomb47,START_BREAK,1749714354000
240522,bpomb47,START_WORKING,1749714750000
240523,bpomb47,START_BREAK,1749715341000
240524,bpomb47,START_WORKING,1749716089000
240525,bpomb47,START_BREAK,1749717578000
240526,bpomb47,START_WORKING,1749717757000
240527,bpomb47,START_BREAK,1749719039000
240528,bpomb47,START_WORKING,1749719112000
240529,bpomb47,START_BREAK,1749722268000
240530,bpomb47,START_WORKING,1749722566000
240531,bpomb47,START_BREAK,1749723986000
240532,bpomb47,START_WORKING,1749724661000
240533,bpomb47,START_BREAK,1749725720000
240517,bpomb47,END_SHIFT,1749729124000
240534,bpomb47,START_WORKING,1749729126000
240519,bpomb47,START_SHIFT,1749731051000
240536,bpomb47,START_BREAK,1749732330000
240535,bpomb47,START_WORKING,1749732748000
240537,bpomb47,START_BREAK,1749735798000
240538,bpomb47,START_WORKING,1749736510000
240540,bpomb47,START_BREAK,1749737262000
240539,bpomb47,START_WORKING,1749737475000
240541,bpomb47,START_BREAK,1749739077000
240543,bpomb47,START_WORKING,1749739204000
240542,bpomb47,START_BREAK,1749740487000
240520,bpomb47,END_SHIFT,1749742049000
240544,bpomb47,START_WORKING,1749742050000
241617,bpomb47,START_SHIFT,1749799989000
241622,bpomb47,START_BREAK,1749802908000
241623,bpomb47,START_WORKING,1749802949000
241624,bpomb47,START_BREAK,1749808193000
241625,bpomb47,START_WORKING,1749808285000
241626,bpomb47,START_BREAK,1749809385000
241627,bpomb47,START_WORKING,1749810254000
241628,bpomb47,START_BREAK,1749811453000
241619,bpomb47,END_SHIFT,1749813366000
241629,bpomb47,START_WORKING,1749813367000
241618,bpomb47,START_SHIFT,1749815587000
241630,bpomb47,START_BREAK,1749817650000
241620,bpomb47,END_SHIFT,1749819168000
241631,bpomb47,START_WORKING,1749819169000
241621,bpomb47,START_SHIFT,1749819262000
241632,bpomb47,START_BREAK,1749821427000
241633,bpomb47,START_WORKING,1749822293000
241634,bpomb47,START_BREAK,1749826648000
242603,bpomb47,START_SHIFT,1749886316000
242607,bpomb47,START_BREAK,1749889441000
242608,bpomb47,START_WORKING,1749889484000
242609,bpomb47,START_BREAK,1749890300000
242610,bpomb47,START_WORKING,1749890515000
242611,bpomb47,START_BREAK,1749895202000
242612,bpomb47,START_WORKING,1749896437000
242614,bpomb47,START_BREAK,1749898479000
242613,bpomb47,START_WORKING,1749898521000
242615,bpomb47,START_BREAK,1749898999000
242616,bpomb47,START_WORKING,1749899240000
242617,bpomb47,START_BREAK,1749899953000
242618,bpomb47,START_WORKING,1749900592000
242620,bpomb47,START_BREAK,1749901295000
242605,bpomb47,END_SHIFT,1749903195000
242619,bpomb47,START_WORKING,1749903197000
242604,bpomb47,START_SHIFT,1749905122000
242621,bpomb47,START_BREAK,1749909720000
242622,bpomb47,START_WORKING,1749909758000
242623,bpomb47,START_BREAK,1749912844000
242624,bpomb47,START_WORKING,1749913397000
242625,bpomb47,START_BREAK,1749913405000
242626,bpomb47,START_WORKING,1749913920000
242627,bpomb47,START_BREAK,1749913926000
242606,bpomb47,END_SHIFT,1749915057000
242628,bpomb47,START_WORKING,1749915058000
243459,bpomb47,START_SHIFT,1749945604000
243463,bpomb47,START_BREAK,1749949103000
243464,bpomb47,START_WORKING,1749949185000
243465,bpomb47,START_BREAK,1749949846000
243467,bpomb47,START_WORKING,1749950217000
243466,bpomb47,START_BREAK,1749951904000
243468,bpomb47,START_WORKING,1749952140000
243469,bpomb47,START_BREAK,1749954266000
243470,bpomb47,START_WORKING,1749954325000
243471,bpomb47,START_BREAK,1749954583000
243472,bpomb47,START_WORKING,1749954734000
243473,bpomb47,START_BREAK,1749957677000
243474,bpomb47,START_WORKING,1749959060000
243475,bpomb47,START_BREAK,1749959919000
243478,bpomb47,START_WORKING,1749960177000
243476,bpomb47,START_BREAK,1749960630000
243460,bpomb47,END_SHIFT,1749962431000
243477,bpomb47,START_WORKING,1749962432000
243462,bpomb47,START_SHIFT,1749964506000
243480,bpomb47,START_BREAK,1749965644000
243479,bpomb47,START_WORKING,1749965949000
243481,bpomb47,START_BREAK,1749970916000
243482,bpomb47,START_WORKING,1749970965000
243483,bpomb47,START_BREAK,1749971950000
243484,bpomb47,START_WORKING,1749972451000
243486,bpomb47,START_BREAK,1749972505000
243461,bpomb47,END_SHIFT,1749974655000
243485,bpomb47,START_WORKING,1749974656000
244746,bpomb47,START_SHIFT,1750059129000
244750,bpomb47,START_BREAK,1750061645000
244751,bpomb47,START_WORKING,1750062339000
244752,bpomb47,START_BREAK,1750064845000
244753,bpomb47,START_WORKING,1750065400000
244754,bpomb47,START_BREAK,1750066826000
244755,bpomb47,START_WORKING,1750067054000
244756,bpomb47,START_BREAK,1750067959000
244757,bpomb47,START_WORKING,1750068015000
244758,bpomb47,START_BREAK,1750069872000
244759,bpomb47,START_WORKING,1750070023000
244760,bpomb47,START_BREAK,1750070145000
244761,bpomb47,START_WORKING,1750070673000
244763,bpomb47,START_BREAK,1750071584000
244762,bpomb47,START_WORKING,1750072131000
244764,bpomb47,START_BREAK,1750072501000
244747,bpomb47,END_SHIFT,1750076036000
244765,bpomb47,START_WORKING,1750076037000
244748,bpomb47,START_SHIFT,1750077557000
244766,bpomb47,START_BREAK,1750079137000
244767,bpomb47,START_WORKING,1750079191000
244768,bpomb47,START_BREAK,1750080936000
244769,bpomb47,START_WORKING,1750081084000
244771,bpomb47,START_BREAK,1750082302000
244770,bpomb47,START_WORKING,1750082598000
244772,bpomb47,START_BREAK,1750083798000
244773,bpomb47,START_WORKING,1750084139000
244775,bpomb47,START_BREAK,1750085855000
244774,bpomb47,START_WORKING,1750086158000
244776,bpomb47,START_BREAK,1750086165000
244749,bpomb47,END_SHIFT,1750087876000
244777,bpomb47,START_WORKING,1750087881000
246079,bpomb47,START_SHIFT,1750143701000
246083,bpomb47,START_BREAK,1750148976000
246084,bpomb47,START_WORKING,1750149436000
246085,bpomb47,START_BREAK,1750154217000
246087,bpomb47,START_WORKING,1750154384000
246086,bpomb47,START_BREAK,1750155411000
246080,bpomb47,END_SHIFT,1750158108000
246088,bpomb47,START_WORKING,1750158110000
246081,bpomb47,START_SHIFT,1750159788000
246090,bpomb47,START_BREAK,1750160718000
246089,bpomb47,START_WORKING,1750161006000
246091,bpomb47,START_BREAK,1750167358000
246092,bpomb47,START_WORKING,1750167598000
246093,bpomb47,START_BREAK,1750168758000
246094,bpomb47,START_WORKING,1750168993000
246095,bpomb47,START_BREAK,1750170416000
246082,bpomb47,END_SHIFT,1750173119000
246096,bpomb47,START_WORKING,1750173121000
247347,bpomb47,START_SHIFT,1750208587000
247351,bpomb47,START_BREAK,1750213154000
247352,bpomb47,START_WORKING,1750213479000
247353,bpomb47,START_BREAK,1750215896000
247355,bpomb47,START_WORKING,1750216790000
247354,bpomb47,START_BREAK,1750217970000
247356,bpomb47,START_WORKING,1750218593000
247357,bpomb47,START_BREAK,1750219592000
247358,bpomb47,START_WORKING,1750219858000
247359,bpomb47,START_BREAK,1750221420000
247360,bpomb47,START_WORKING,1750222263000
247363,bpomb47,START_BREAK,1750222734000
247349,bpomb47,END_SHIFT,1750224528000
247361,bpomb47,START_WORKING,1750224529000
247348,bpomb47,START_SHIFT,1750226480000
247362,bpomb47,START_BREAK,1750229832000
247365,bpomb47,START_WORKING,1750229895000
247364,bpomb47,START_BREAK,1750232176000
247366,bpomb47,START_WORKING,1750232269000
247368,bpomb47,START_BREAK,1750234155000
247367,bpomb47,START_WORKING,1750234690000
247369,bpomb47,START_BREAK,1750236300000
247350,bpomb47,END_SHIFT,1750238253000
247370,bpomb47,START_WORKING,1750238254000
249363,bpomb47,START_SHIFT,1750404669000
249367,bpomb47,START_BREAK,1750405844000
249368,bpomb47,START_WORKING,1750405902000
249369,bpomb47,START_BREAK,1750410523000
249370,bpomb47,START_WORKING,1750410827000
249371,bpomb47,START_BREAK,1750412488000
249372,bpomb47,START_WORKING,1750412925000
249373,bpomb47,START_BREAK,1750414676000
249374,bpomb47,START_WORKING,1750414971000
249375,bpomb47,START_BREAK,1750415678000
249376,bpomb47,START_WORKING,1750415854000
249377,bpomb47,START_BREAK,1750417358000
249378,bpomb47,START_WORKING,1750417496000
249379,bpomb47,START_BREAK,1750418312000
249380,bpomb47,START_WORKING,1750418635000
249381,bpomb47,START_BREAK,1750419498000
249364,bpomb47,END_SHIFT,1750421452000
249382,bpomb47,START_WORKING,1750421453000
249365,bpomb47,START_SHIFT,1750423391000
249383,bpomb47,START_BREAK,1750430717000
249384,bpomb47,START_WORKING,1750431462000
249385,bpomb47,START_BREAK,1750431983000
249366,bpomb47,END_SHIFT,1750433793000
249386,bpomb47,START_WORKING,1750433794000
250494,bpomb47,START_SHIFT,1750491128000
250498,bpomb47,START_BREAK,1750492401000
250499,bpomb47,START_WORKING,1750492548000
250500,bpomb47,START_BREAK,1750492557000
250501,bpomb47,START_WORKING,1750492711000
250502,bpomb47,START_BREAK,1750494256000
250503,bpomb47,START_WORKING,1750494691000
250504,bpomb47,START_BREAK,1750496890000
250506,bpomb47,START_WORKING,1750497276000
250505,bpomb47,START_BREAK,1750497339000
250507,bpomb47,START_WORKING,1750497738000
250508,bpomb47,START_BREAK,1750502753000
250509,bpomb47,START_WORKING,1750503376000
250510,bpomb47,START_BREAK,1750507711000
250495,bpomb47,END_SHIFT,1750509938000
250511,bpomb47,START_WORKING,1750509940000
250496,bpomb47,START_SHIFT,1750511793000
250512,bpomb47,START_BREAK,1750517281000
250513,bpomb47,START_WORKING,1750517983000
250514,bpomb47,START_BREAK,1750518404000
250497,bpomb47,END_SHIFT,1750519834000
250515,bpomb47,START_WORKING,1750519836000
251440,bpomb47,START_SHIFT,1750577438000
251443,bpomb47,START_BREAK,1750580805000
251445,bpomb47,START_WORKING,1750581092000
251447,bpomb47,START_BREAK,1750582776000
251446,bpomb47,START_WORKING,1750583419000
251448,bpomb47,START_BREAK,1750585972000
251449,bpomb47,START_WORKING,1750586469000
251450,bpomb47,START_BREAK,1750587942000
251441,bpomb47,END_SHIFT,1750589872000
251451,bpomb47,START_WORKING,1750589873000
251442,bpomb47,START_SHIFT,1750591828000
251452,bpomb47,START_BREAK,1750599590000
251453,bpomb47,START_WORKING,1750599706000
251454,bpomb47,START_BREAK,1750600564000
251455,bpomb47,START_WORKING,1750600637000
251456,bpomb47,START_BREAK,1750600844000
251457,bpomb47,START_WORKING,1750601453000
251458,bpomb47,START_BREAK,1750602413000
251459,bpomb47,START_WORKING,1750602552000
251460,bpomb47,START_BREAK,1750602664000
251461,bpomb47,START_WORKING,1750602871000
251462,bpomb47,START_BREAK,1750603853000
251463,bpomb47,START_WORKING,1750604012000
251464,bpomb47,START_BREAK,1750604038000
251444,bpomb47,END_SHIFT,1750606809000
251465,bpomb47,START_WORKING,1750606810000
252644,bpomb47,START_SHIFT,1750663948000
252647,bpomb47,START_BREAK,1750665169000
252649,bpomb47,START_WORKING,1750665772000
252648,bpomb47,START_BREAK,1750667040000
252650,bpomb47,START_WORKING,1750667192000
252651,bpomb47,START_BREAK,1750668372000
252652,bpomb47,START_WORKING,1750668596000
252653,bpomb47,START_BREAK,1750673440000
252654,bpomb47,START_WORKING,1750673603000
252655,bpomb47,START_BREAK,1750675032000
252656,bpomb47,START_WORKING,1750675148000
252657,bpomb47,START_BREAK,1750676086000
252658,bpomb47,START_WORKING,1750676448000
252659,bpomb47,START_BREAK,1750679874000
252660,bpomb47,START_WORKING,1750680501000
252661,bpomb47,START_BREAK,1750681397000
252643,bpomb47,END_SHIFT,1750684612000
252662,bpomb47,START_WORKING,1750684614000
252645,bpomb47,START_SHIFT,1750686351000
252663,bpomb47,START_BREAK,1750690948000
252646,bpomb47,END_SHIFT,1750692281000
252664,bpomb47,START_WORKING,1750692282000
253663,bpomb47,START_SHIFT,1750723806000
253666,bpomb47,START_BREAK,1750725290000
253667,bpomb47,START_WORKING,1750725527000
253669,bpomb47,START_BREAK,1750728367000
253668,bpomb47,START_WORKING,1750728522000
253670,bpomb47,START_BREAK,1750729862000
253672,bpomb47,START_WORKING,1750729870000
253671,bpomb47,START_BREAK,1750730130000
253673,bpomb47,START_WORKING,1750730673000
253674,bpomb47,START_BREAK,1750731854000
253675,bpomb47,START_WORKING,1750732276000
253676,bpomb47,START_BREAK,1750733684000
253677,bpomb47,START_WORKING,1750733977000
253678,bpomb47,START_BREAK,1750737115000
253679,bpomb47,START_WORKING,1750737450000
253682,bpomb47,START_BREAK,1750738512000
253680,bpomb47,START_WORKING,1750738519000
253681,bpomb47,START_BREAK,1750738556000
253664,bpomb47,END_SHIFT,1750742413000
253683,bpomb47,START_WORKING,1750742414000
253665,bpomb47,START_SHIFT,1750744191000
253684,bpomb47,START_BREAK,1750747531000
253685,bpomb47,START_WORKING,1750747604000
253686,bpomb47,START_BREAK,1750749730000
253687,bpomb47,START_WORKING,1750749990000
253688,bpomb47,START_BREAK,1750751131000
255718,bpomb47,START_SHIFT,1750896292000
255722,bpomb47,START_BREAK,1750896612000
255723,bpomb47,START_WORKING,1750897800000
255724,bpomb47,START_BREAK,1750900146000
255725,bpomb47,START_WORKING,1750900406000
255726,bpomb47,START_BREAK,1750902783000
255727,bpomb47,START_WORKING,1750902925000
255728,bpomb47,START_BREAK,1750904463000
255729,bpomb47,START_WORKING,1750905032000
255730,bpomb47,START_BREAK,1750907680000
255719,bpomb47,END_SHIFT,1750911663000
255731,bpomb47,START_WORKING,1750911664000
255720,bpomb47,START_SHIFT,1750913650000
255732,bpomb47,START_BREAK,1750916688000
255734,bpomb47,START_WORKING,1750916810000
255733,bpomb47,START_BREAK,1750917991000
255735,bpomb47,START_WORKING,1750918408000
255736,bpomb47,START_BREAK,1750919638000
255737,bpomb47,START_WORKING,1750920227000
255738,bpomb47,START_BREAK,1750921149000
255739,bpomb47,START_WORKING,1750921674000
255740,bpomb47,START_BREAK,1750922991000
255721,bpomb47,END_SHIFT,1750925057000
255741,bpomb47,START_WORKING,1750925059000
256586,bpomb47,START_SHIFT,1751009458000
256590,bpomb47,START_BREAK,1751011348000
256591,bpomb47,START_WORKING,1751011782000
256593,bpomb47,START_BREAK,1751015303000
256592,bpomb47,START_WORKING,1751015697000
256594,bpomb47,START_BREAK,1751016153000
256595,bpomb47,START_WORKING,1751016440000
256597,bpomb47,START_BREAK,1751017772000
256596,bpomb47,START_WORKING,1751018583000
256598,bpomb47,START_BREAK,1751022383000
256599,bpomb47,START_WORKING,1751023143000
256600,bpomb47,START_BREAK,1751023319000
256587,bpomb47,END_SHIFT,1751025415000
256601,bpomb47,START_WORKING,1751025416000
256588,bpomb47,START_SHIFT,1751027788000
256602,bpomb47,START_BREAK,1751029413000
256603,bpomb47,START_WORKING,1751029566000
256604,bpomb47,START_BREAK,1751031431000
256605,bpomb47,START_WORKING,1751031653000
256606,bpomb47,START_BREAK,1751035659000
256608,bpomb47,START_WORKING,1751035872000
256607,bpomb47,START_BREAK,1751035943000
256609,bpomb47,START_WORKING,1751036616000
256610,bpomb47,START_BREAK,1751036677000
256589,bpomb47,END_SHIFT,1751038446000
256611,bpomb47,START_WORKING,1751038448000
257356,bpomb47,START_SHIFT,1751076059000
257361,bpomb47,START_BREAK,1751082430000
257360,bpomb47,START_WORKING,1751082644000
257362,bpomb47,START_BREAK,1751089829000
257357,bpomb47,END_SHIFT,1751093403000
257363,bpomb47,START_WORKING,1751093405000
257358,bpomb47,START_SHIFT,1751095219000
257364,bpomb47,START_BREAK,1751096911000
257365,bpomb47,START_WORKING,1751097034000
257366,bpomb47,START_BREAK,1751097090000
257367,bpomb47,START_WORKING,1751097715000
257368,bpomb47,START_BREAK,1751098145000
257369,bpomb47,START_WORKING,1751098724000
257370,bpomb47,START_BREAK,1751103039000
257359,bpomb47,END_SHIFT,1751105153000
257371,bpomb47,START_WORKING,1751105155000
258018,bpomb47,START_SHIFT,1751182345000
258023,bpomb47,START_BREAK,1751184279000
258024,bpomb47,START_WORKING,1751184333000
258025,bpomb47,START_BREAK,1751188878000
258026,bpomb47,START_WORKING,1751189114000
258027,bpomb47,START_BREAK,1751192174000
258028,bpomb47,START_WORKING,1751192475000
258029,bpomb47,START_BREAK,1751194059000
258030,bpomb47,START_WORKING,1751196594000
258031,bpomb47,START_BREAK,1751196598000
258032,bpomb47,START_WORKING,1751197204000
258033,bpomb47,START_BREAK,1751197207000
258020,bpomb47,END_SHIFT,1751198186000
258034,bpomb47,START_WORKING,1751198187000
258021,bpomb47,START_SHIFT,1751199973000
258036,bpomb47,START_BREAK,1751208168000
258022,bpomb47,END_SHIFT,1751211347000
258035,bpomb47,START_WORKING,1751211348000
258834,bpomb47,START_SHIFT,1751266980000
258838,bpomb47,START_BREAK,1751271692000
258840,bpomb47,START_WORKING,1751272111000
258839,bpomb47,START_BREAK,1751273199000
258841,bpomb47,START_WORKING,1751273431000
258842,bpomb47,START_BREAK,1751278285000
258844,bpomb47,START_WORKING,1751278558000
258843,bpomb47,START_BREAK,1751278609000
258835,bpomb47,END_SHIFT,1751282201000
258845,bpomb47,START_WORKING,1751282203000
258836,bpomb47,START_SHIFT,1751283999000
258846,bpomb47,START_BREAK,1751287988000
258848,bpomb47,START_WORKING,1751288425000
258847,bpomb47,START_BREAK,1751290531000
258850,bpomb47,START_WORKING,1751290696000
258849,bpomb47,START_BREAK,1751292504000
258852,bpomb47,START_WORKING,1751292735000
258851,bpomb47,START_BREAK,1751293615000
258837,bpomb47,END_SHIFT,1751295833000
258853,bpomb47,START_WORKING,1751295834000
259572,bpomb47,START_SHIFT,1751338988000
259576,bpomb47,START_BREAK,1751343737000
259577,bpomb47,START_WORKING,1751344630000
259578,bpomb47,START_BREAK,1751344860000
259579,bpomb47,START_WORKING,1751345000000
259580,bpomb47,START_BREAK,1751348198000
259581,bpomb47,START_WORKING,1751348434000
259583,bpomb47,START_BREAK,1751351106000
259582,bpomb47,START_WORKING,1751352547000
259584,bpomb47,START_BREAK,1751352556000
259585,bpomb47,START_WORKING,1751352626000
259586,bpomb47,START_BREAK,1751352636000
259573,bpomb47,END_SHIFT,1751353218000
259587,bpomb47,START_WORKING,1751353219000
259574,bpomb47,START_SHIFT,1751355099000
259588,bpomb47,START_BREAK,1751356918000
259589,bpomb47,START_WORKING,1751357458000
259591,bpomb47,START_BREAK,1751359439000
259590,bpomb47,START_WORKING,1751359545000
259594,bpomb47,START_BREAK,1751361749000
259592,bpomb47,START_WORKING,1751361925000
259593,bpomb47,START_BREAK,1751365473000
259575,bpomb47,END_SHIFT,1751367879000
259595,bpomb47,START_WORKING,1751367881000
260390,bpomb47,START_SHIFT,1751441405000
260394,bpomb47,START_BREAK,1751444040000
260395,bpomb47,START_WORKING,1751444202000
260396,bpomb47,START_BREAK,1751449845000
260397,bpomb47,START_WORKING,1751449920000
260398,bpomb47,START_BREAK,1751450922000
260399,bpomb47,START_WORKING,1751451170000
260400,bpomb47,START_BREAK,1751452269000
260401,bpomb47,START_WORKING,1751453071000
260402,bpomb47,START_BREAK,1751455999000
260403,bpomb47,START_WORKING,1751456200000
260404,bpomb47,START_BREAK,1751458749000
260391,bpomb47,END_SHIFT,1751461715000
260406,bpomb47,START_WORKING,1751461717000
260392,bpomb47,START_SHIFT,1751463456000
260405,bpomb47,START_BREAK,1751467827000
260407,bpomb47,START_WORKING,1751468119000
260408,bpomb47,START_BREAK,1751468482000
260393,bpomb47,END_SHIFT,1751470227000
260409,bpomb47,START_WORKING,1751470229000
261183,bpomb47,START_SHIFT,1751527904000
261187,bpomb47,START_BREAK,1751528158000
261188,bpomb47,START_WORKING,1751528354000
261189,bpomb47,START_BREAK,1751535737000
261190,bpomb47,START_WORKING,1751535874000
261191,bpomb47,START_BREAK,1751540367000
261184,bpomb47,END_SHIFT,1751542211000
261192,bpomb47,START_WORKING,1751542213000
261185,bpomb47,START_SHIFT,1751544066000
261193,bpomb47,START_BREAK,1751554326000
261194,bpomb47,START_WORKING,1751554596000
261195,bpomb47,START_BREAK,1751554655000
261186,bpomb47,END_SHIFT,1751557023000
261196,bpomb47,START_WORKING,1751557025000
261878,bpomb47,START_SHIFT,1751614327000
261883,bpomb47,START_BREAK,1751618375000
261884,bpomb47,START_WORKING,1751618636000
261886,bpomb47,START_BREAK,1751618678000
261885,bpomb47,START_WORKING,1751618932000
261887,bpomb47,START_BREAK,1751625527000
261888,bpomb47,START_WORKING,1751625825000
261890,bpomb47,START_BREAK,1751627111000
261889,bpomb47,START_WORKING,1751627175000
261891,bpomb47,START_BREAK,1751628040000
261880,bpomb47,END_SHIFT,1751630417000
261892,bpomb47,START_WORKING,1751630421000
261881,bpomb47,START_SHIFT,1751632435000
261893,bpomb47,START_BREAK,1751640831000
261882,bpomb47,END_SHIFT,1751643964000
261894,bpomb47,START_WORKING,1751643965000
262571,bpomb47,START_SHIFT,1751673627000
262574,bpomb47,START_BREAK,1751680630000
262576,bpomb47,START_WORKING,1751680808000
262577,bpomb47,START_BREAK,1751686509000
262573,bpomb47,END_SHIFT,1751689047000
262578,bpomb47,START_WORKING,1751689048000
262572,bpomb47,START_SHIFT,1751690859000
262579,bpomb47,START_BREAK,1751700203000
262580,bpomb47,START_WORKING,1751700302000
262581,bpomb47,START_BREAK,1751700361000
262575,bpomb47,END_SHIFT,1751702530000
262582,bpomb47,START_WORKING,1751702532000
263983,bpomb47,START_SHIFT,1751873422000
263987,bpomb47,START_BREAK,1751880561000
263988,bpomb47,START_WORKING,1751880725000
263989,bpomb47,START_BREAK,1751885379000
263984,bpomb47,END_SHIFT,1751888262000
263990,bpomb47,START_WORKING,1751888263000
263985,bpomb47,START_SHIFT,1751890067000
263992,bpomb47,START_BREAK,1751898644000
